subject,session,event,channel,onset_s,offset_s,duration_s
TT005,Session 5,Response,Left Thumb,6607.192,6607.81,0.618
TT005,Session 5,Response,Left Thumb,6647.72,6648.352,0.632
TT005,Session 5,Response,Left Thumb,6679.978,6680.876,0.898
TT005,Session 5,Response,Left Thumb,6813.546,6814.188,0.642
TT005,Session 5,Response,Left Thumb,6842.066,6842.578,0.512
TT005,Session 5,Reset,Right Thumb,6858.274,6859.034,0.76
TT005,Session 5,Reset,Right Thumb,6888.134,6888.836,0.702
TT005,Session 5,Response,Left Thumb,6919.976,6920.608,0.632
TT005,Session 5,Reset,Right Thumb,6937.668,6938.548,0.88
TT005,Session 5,Response,Left Thumb,6968.02,6968.672,0.652
TT005,Session 5,Response,Left Thumb,7000.662,7001.302,0.64
TT005,Session 5,Response,Left Thumb,7030.522,7031.134,0.612
TT005,Session 5,Response,Left Thumb,7067.562,7068.048,0.486
TT005,Session 5,Response,Left Thumb,7105.73,7106.274,0.544
TT005,Session 5,Reset,Right Thumb,7130.476,7131.378,0.902
TT005,Session 5,Response,Left Thumb,7161.292,7162.898,1.606
TT005,Session 5,Response,Left Thumb,7193.514,7194.058,0.544
TT005,Session 5,Response,Left Thumb,7228.2,7228.75,0.55
TT005,Session 5,Reset,Right Thumb,7243.632,7244.304,0.672
TT005,Session 5,Response,Left Thumb,7286.898,7287.408,0.51
TT005,Session 5,Response,Left Thumb,7317.362,7317.876,0.514
TT005,Session 5,Response,Left Thumb,7353.732,7354.178,0.446
TT005,Session 5,Reset,Right Thumb,7385.272,7386.28,1.008
TT005,Session 5,Response,Left Thumb,7421.218,7421.788,0.57
TT005,Session 5,Response,Left Thumb,7455.69,7456.244,0.554
TT005,Session 5,Response,Left Thumb,7488.378,7488.914,0.536
TT005,Session 5,Reset,Right Thumb,7512.048,7512.666,0.618
TT005,Session 5,Reset,Right Thumb,7539.596,7540.214,0.618
TT005,Session 5,Response,Left Thumb,7575.65,7576.372,0.722
TT005,Session 5,Response,Left Thumb,7602.436,7602.996,0.56
TT005,Session 5,Response,Left Thumb,7641.726,7642.206,0.48
TT005,Session 5,Reset,Right Thumb,7793.14,7793.59,0.45
TT005,Session 5,Response,Left Thumb,7799.564,7800.066,0.502
TT005,Session 5,Reset,Right Thumb,7819.72,7820.454,0.734
TT005,Session 5,Reset,Right Thumb,7834.372,7834.908,0.536
TT005,Session 5,Response,Left Thumb,7868.44,7869.06,0.62
TT005,Session 5,Response,Left Thumb,7899.856,7900.364,0.508
TT005,Session 5,Response,Left Thumb,7935.674,7936.22,0.546
TT005,Session 5,Response,Left Thumb,7970.882,7971.418,0.536
TT005,Session 5,Response,Left Thumb,8005.122,8005.714,0.592
TT005,Session 5,Reset,Right Thumb,8020.388,8021.028,0.64
TT005,Session 5,Reset,Right Thumb,8038.628,8039.216,0.588
TT005,Session 5,Response,Left Thumb,8071.784,8072.496,0.712
TT005,Session 5,Response,Left Thumb,8111.856,8112.484,0.628
TT005,Session 5,Reset,Right Thumb,8135.582,8136.208,0.626
TT005,Session 5,Response,Left Thumb,8180.932,8181.984,1.052
TT005,Session 5,Reset,Right Thumb,8200.506,8201.208,0.702
TT005,Session 5,Reset,Right Thumb,8227.01,8227.636,0.626
TT005,Session 5,Response,Left Thumb,8272.054,8272.598,0.544
TT005,Session 5,Response,Left Thumb,8311.55,8312.154,0.604
TT005,Session 5,Reset,Right Thumb,8335.822,8336.462,0.64
TT005,Session 5,Response,Left Thumb,8379.71,8380.258,0.548
TT005,Session 5,Reset,Right Thumb,8403.63,8404.234,0.604
TT005,Session 5,Response,Left Thumb,8441.746,8442.49,0.744
TT005,Session 5,Reset,Right Thumb,8475.436,8476.05,0.614
TT005,Session 5,Reset,Right Thumb,8500.0,8500.584,0.584
TT005,Session 5,Response,Left Thumb,8534.546,8535.17,0.624
TT005,Session 5,Reset,Right Thumb,8560.046,8560.692,0.646
TT005,Session 5,Response,Left Thumb,8697.778,8698.376,0.598
TT005,Session 5,Response,Left Thumb,8731.03,8731.574,0.544
TT005,Session 5,Response,Left Thumb,8764.376,8764.914,0.538
TT005,Session 5,Reset,Right Thumb,8781.184,8781.828,0.644
TT005,Session 5,Response,Left Thumb,8815.644,8816.228,0.584
TT005,Session 5,Response,Left Thumb,8851.366,8852.386,1.02
TT005,Session 5,Reset,Right Thumb,8878.868,8879.618,0.75
TT005,Session 5,Reset,Right Thumb,8930.256,8930.896,0.64
TT005,Session 5,Reset,Right Thumb,8961.75,8962.392,0.642
TT005,Session 5,Response,Left Thumb,8989.41,8989.958,0.548
TT005,Session 5,Response,Left Thumb,9013.434,9013.96,0.526
TT005,Session 5,Reset,Right Thumb,9042.718,9043.404,0.686
TT005,Session 5,Response,Left Thumb,9075.022,9075.618,0.596
TT005,Session 5,Reset,Right Thumb,9107.806,9108.402,0.596
TT005,Session 5,Reset,Right Thumb,9149.25,9149.974,0.724
TT005,Session 5,Reset,Right Thumb,9175.262,9175.82,0.558
TT005,Session 5,Response,Left Thumb,9299.618,9300.268,0.65
TT005,Session 5,Response,Left Thumb,9330.04,9330.598,0.558
TT005,Session 5,Reset,Right Thumb,9347.0,9347.588,0.588
TT005,Session 5,Reset,Right Thumb,9376.228,9376.82,0.592
TT005,Session 5,Reset,Right Thumb,9410.888,9411.6,0.712
TT005,Session 5,Reset,Right Thumb,9428.376,9428.976,0.6
TT005,Session 5,Response,Left Thumb,9454.854,9455.456,0.602
TT005,Session 5,Reset,Right Thumb,9471.616,9472.234,0.618
TT005,Session 5,Reset,Right Thumb,9490.058,9490.57,0.512
TT005,Session 5,Reset,Right Thumb,9501.928,9502.494,0.566
TT005,Session 5,Reset,Right Thumb,9521.11,9521.71,0.6
TT005,Session 5,Reset,Right Thumb,9529.03,9529.578,0.548
TT005,Session 5,Reset,Right Thumb,9539.692,9540.254,0.562
TT005,Session 5,Reset,Right Thumb,9649.026,9649.56,0.534
TT005,Session 5,Response,Left Thumb,9673.942,9674.498,0.556
TT005,Session 5,Reset,Right Thumb,9690.628,9691.204,0.576
TT005,Session 5,Reset,Right Thumb,9709.674,9710.206,0.532
TT005,Session 5,Reset,Right Thumb,9735.502,9736.094,0.592
TT005,Session 5,Reset,Right Thumb,9774.068,9774.65,0.582
TT005,Session 5,Reset,Right Thumb,9833.892,9834.678,0.786
TT005,Session 5,Response,Left Thumb,10038.27,10038.896,0.626
TT005,Session 5,Reset,Right Thumb,10061.658,10062.222,0.564
TT005,Session 5,Response,Left Thumb,10088.39,10089.62,1.23
TT005,Session 5,Reset,Right Thumb,10109.796,10110.406,0.61
TT005,Session 5,Reset,Right Thumb,10127.262,10127.806,0.544
TT005,Session 5,Reset,Right Thumb,10140.18,10140.706,0.526
TT005,Session 5,Response,Left Thumb,10250.908,10251.748,0.84
TT005,Session 5,Response,Left Thumb,10279.356,10279.888,0.532
TT005,Session 5,Reset,Right Thumb,10301.428,10301.968,0.54
TT005,Session 5,Reset,Right Thumb,10315.428,10315.912,0.484
TT005,Session 5,Reset,Right Thumb,10343.116,10343.712,0.596
TT005,Session 5,Reset,Right Thumb,10361.576,10362.13,0.554
TT005,Session 5,Reset,Right Thumb,10385.288,10385.884,0.596
TT005,Session 5,Response,Left Thumb,10412.12,10413.026,0.906
TT005,Session 5,Response,Left Thumb,10427.468,10428.008,0.54
TT005,Session 5,Reset,Right Thumb,10452.27,10452.824,0.554
TT005,Session 5,Reset,Right Thumb,10469.884,10470.462,0.578
TT005,Session 5,Reset,Right Thumb,10490.0,10490.592,0.592
TT005,Session 5,Response,Left Thumb,10509.332,10509.826,0.494
TT005,Session 5,Response,Left Thumb,10535.034,10535.706,0.672
TT005,Session 5,Response,Left Thumb,10587.914,10588.382,0.468
TT005,Session 5,Reset,Right Thumb,10608.202,10608.844,0.642
TT005,Session 5,Reset,Right Thumb,10620.568,10621.218,0.65
TT005,Session 5,Reset,Right Thumb,10825.44,10826.172,0.732
TT005,Session 5,Reset,Right Thumb,10851.568,10852.444,0.876
TT005,Session 7,Response,Left Thumb,11462.884,11463.39,0.506
TT005,Session 7,Response,Left Thumb,11489.168,11489.672,0.504
TT005,Session 7,Response,Left Thumb,11513.428,11513.928,0.5
TT005,Session 7,Response,Left Thumb,11542.616,11543.16,0.544
TT005,Session 7,Response,Left Thumb,11570.758,11571.246,0.488
TT005,Session 7,Response,Left Thumb,11599.282,11599.794,0.512
TT005,Session 7,Response,Left Thumb,11627.962,11628.524,0.562
TT005,Session 7,Response,Left Thumb,11656.282,11656.864,0.582
TT005,Session 7,Response,Left Thumb,11685.242,11685.834,0.592
TT005,Session 7,Response,Left Thumb,11711.07,11711.66,0.59
TT005,Session 7,Response,Left Thumb,11738.402,11738.992,0.59
TT005,Session 7,Response,Left Thumb,11766.596,11767.132,0.536
TT005,Session 7,Response,Left Thumb,11798.154,11798.712,0.558
TT005,Session 7,Response,Left Thumb,11827.644,11828.108,0.464
TT005,Session 7,Response,Left Thumb,11854.514,11855.066,0.552
TT005,Session 7,Response,Left Thumb,11884.264,11884.758,0.494
TT005,Session 7,Response,Left Thumb,11913.756,11914.268,0.512
TT005,Session 7,Response,Left Thumb,11942.266,11942.748,0.482
TT005,Session 7,Response,Left Thumb,11968.236,11968.744,0.508
TT005,Session 7,Response,Left Thumb,11996.498,11997.004,0.506
TT005,Session 7,Response,Left Thumb,12022.198,12022.712,0.514
TT005,Session 7,Response,Left Thumb,12050.274,12050.798,0.524
TT005,Session 7,Response,Left Thumb,12079.504,12080.002,0.498
TT005,Session 7,Response,Left Thumb,12111.924,12112.442,0.518
TT005,Session 7,Response,Left Thumb,12139.036,12139.626,0.59
TT005,Session 7,Response,Left Thumb,12167.314,12167.818,0.504
TT005,Session 7,Response,Left Thumb,12196.82,12197.332,0.512
TT005,Session 7,Response,Left Thumb,12225.72,12226.18,0.46
TT005,Session 7,Response,Left Thumb,12253.67,12254.182,0.512
TT005,Session 7,Response,Left Thumb,12284.886,12285.424,0.538
TT005,Session 7,Response,Left Thumb,12314.39,12314.888,0.498
