subject,session,event,channel,onset_s,offset_s,duration_s
TT004,Session 6,Reset,Right Thumb,2845.508,2846.204,0.696
TT004,Session 6,Reset,Right Thumb,2859.318,2859.948,0.63
TT004,Session 6,Reset,Right Thumb,2883.348,2883.932,0.584
TT004,Session 6,Reset,Right Thumb,2895.678,2896.284,0.606
TT004,Session 6,Response,Left Thumb,2925.38,2925.99,0.61
TT004,Session 6,Reset,Right Thumb,2939.432,2940.072,0.64
TT004,Session 6,Reset,Right Thumb,2952.754,2953.282,0.528
TT004,Session 6,Reset,Right Thumb,2964.616,2965.164,0.548
TT004,Session 6,Reset,Right Thumb,2977.724,2978.224,0.5
TT004,Session 6,Reset,Right Thumb,2986.032,2986.61,0.578
TT004,Session 6,Reset,Right Thumb,2998.52,2999.06,0.54
TT004,Session 6,Reset,Right Thumb,3021.412,3021.986,0.574
TT004,Session 6,Reset,Right Thumb,3034.25,3034.772,0.522
TT004,Session 6,Reset,Right Thumb,3117.356,3117.872,0.516
TT004,Session 6,Reset,Right Thumb,3129.844,3130.71,0.866
TT004,Session 6,Reset,Right Thumb,3141.876,3142.4,0.524
TT004,Session 6,Response,Left Thumb,3164.142,3164.794,0.652
TT004,Session 6,Reset,Right Thumb,3199.65,3200.24,0.59
TT004,Session 6,Reset,Right Thumb,3237.17,3237.346,0.176
TT004,Session 6,Reset,Right Thumb,3282.548,3283.044,0.496
TT004,Session 6,Reset,Right Thumb,3315.292,3315.832,0.54
TT004,Session 6,Reset,Right Thumb,3346.104,3346.624,0.52
TT004,Session 6,Reset,Right Thumb,3406.566,3407.304,0.738
TT004,Session 6,Reset,Right Thumb,3450.208,3450.74,0.532
TT004,Session 6,Reset,Right Thumb,3489.368,3489.902,0.534
TT004,Session 6,Response,Left Thumb,3517.902,3518.524,0.622
TT004,Session 6,Reset,Right Thumb,3542.128,3542.668,0.54
TT004,Session 6,Reset,Right Thumb,3576.3,3576.828,0.528
TT004,Session 6,Reset,Right Thumb,3658.958,3659.502,0.544
TT004,Session 6,Reset,Right Thumb,3672.186,3672.706,0.52
TT004,Session 6,Reset,Right Thumb,3688.45,3688.934,0.484
TT004,Session 6,Response,Left Thumb,3712.142,3712.868,0.726
TT004,Session 6,Response,Left Thumb,3739.17,3739.898,0.728
TT004,Session 6,Response,Left Thumb,3764.06,3764.728,0.668
TT004,Session 6,Reset,Right Thumb,3791.306,3791.866,0.56
TT004,Session 6,Reset,Right Thumb,3802.348,3802.916,0.568
TT004,Session 6,Reset,Right Thumb,3820.532,3821.05,0.518
TT004,Session 6,Reset,Right Thumb,3835.77,3836.388,0.618
TT004,Session 6,Reset,Right Thumb,3847.25,3847.848,0.598
TT004,Session 7,Response,Left Thumb,4207.012,4207.698,0.686
TT004,Session 7,Response,Left Thumb,4235.442,4236.096,0.654
TT004,Session 7,Response,Left Thumb,4265.058,4265.664,0.606
TT004,Session 7,Response,Left Thumb,4371.018,4371.874,0.856
TT004,Session 7,Response,Left Thumb,4399.118,4399.782,0.664
TT004,Session 7,Response,Left Thumb,4426.166,4426.882,0.716
TT004,Session 7,Response,Left Thumb,4455.142,4455.768,0.626
TT004,Session 7,Response,Left Thumb,4484.298,4484.926,0.628
TT004,Session 7,Response,Left Thumb,4585.782,4586.39,0.608
TT004,Session 7,Response,Left Thumb,4616.238,4616.91,0.672
TT004,Session 7,Response,Left Thumb,4646.778,4647.476,0.698
TT004,Session 7,Response,Left Thumb,4682.866,4683.592,0.726
TT004,Session 7,Response,Left Thumb,4712.304,4713.048,0.744
TT004,Session 7,Response,Left Thumb,4740.358,4741.034,0.676
TT004,Session 7,Response,Left Thumb,4769.54,4770.206,0.666
TT004,Session 7,Response,Left Thumb,4799.734,4800.46,0.726
TT004,Session 7,Response,Left Thumb,4898.896,4899.12,0.224
TT004,Session 7,Response,Left Thumb,4927.296,4927.978,0.682
TT004,Session 7,Reset,Right Thumb,4950.032,4950.914,0.882
TT004,Session 7,Response,Left Thumb,4980.318,4980.962,0.644
TT004,Session 7,Response,Left Thumb,5011.176,5011.754,0.578
TT004,Session 7,Response,Left Thumb,5053.362,5054.13,0.768
TT004,Session 7,Response,Left Thumb,5089.69,5090.436,0.746
TT004,Session 7,Reset,Right Thumb,5100.62,5101.338,0.718
TT004,Session 7,Response,Left Thumb,5138.528,5139.23,0.702
TT004,Session 7,Reset,Right Thumb,5147.21,5147.966,0.756
TT004,Session 7,Reset,Right Thumb,5166.874,5167.6,0.726
TT004,Session 7,Response,Left Thumb,5199.578,5200.228,0.65
TT004,Session 7,Reset,Right Thumb,5209.77,5210.458,0.688
TT004,Session 7,Reset,Right Thumb,5229.582,5230.396,0.814
TT004,Session 7,Reset,Right Thumb,5243.448,5244.142,0.694
TT004,Session 7,Response,Left Thumb,5363.224,5363.93,0.706
TT004,Session 7,Reset,Right Thumb,5384.084,5384.79,0.706
TT004,Session 7,Reset,Right Thumb,5403.092,5403.738,0.646
TT004,Session 7,Response,Left Thumb,5432.1,5432.776,0.676
TT004,Session 7,Reset,Right Thumb,5443.488,5444.156,0.668
TT004,Session 7,Response,Left Thumb,5466.912,5467.492,0.58
TT004,Session 7,Response,Left Thumb,5499.438,5499.964,0.526
TT004,Session 7,Reset,Right Thumb,5512.576,5513.328,0.752
TT004,Session 7,Response,Left Thumb,5543.474,5544.072,0.598
TT004,Session 7,Reset,Right Thumb,5555.992,5556.648,0.656
TT004,Session 7,Reset,Right Thumb,5572.176,5572.966,0.79
TT004,Session 7,Response,Left Thumb,5592.988,5593.618,0.63
TT004,Session 7,Reset,Right Thumb,5602.976,5603.596,0.62
TT004,Session 7,Reset,Right Thumb,5631.222,5631.826,0.604
TT004,Session 7,Reset,Right Thumb,5647.846,5648.524,0.678
TT004,Session 7,Reset,Right Thumb,5660.134,5660.79,0.656
TT004,Session 7,Reset,Right Thumb,5674.694,5675.274,0.58
TT004,Session 7,Reset,Right Thumb,5701.976,5702.188,0.212
TT004,Session 7,Response,Left Thumb,5813.31,5813.884,0.574
TT004,Session 7,Reset,Right Thumb,5824.526,5825.096,0.57
TT004,Session 7,Reset,Right Thumb,5836.762,5837.3,0.538
TT004,Session 7,Reset,Right Thumb,5860.888,5861.426,0.538
TT004,Session 7,Reset,Right Thumb,5885.664,5886.296,0.632
TT004,Session 7,Reset,Right Thumb,5893.532,5894.066,0.534
TT004,Session 7,Reset,Right Thumb,5905.584,5906.166,0.582
TT004,Session 7,Reset,Right Thumb,5916.404,5916.992,0.588
TT004,Session 7,Reset,Right Thumb,5935.374,5936.094,0.72
TT004,Session 7,Reset,Right Thumb,5969.274,5969.858,0.584
TT004,Session 7,Reset,Right Thumb,6079.204,6079.788,0.584
TT004,Session 7,Reset,Right Thumb,6116.586,6116.748,0.162
TT004,Session 7,Reset,Right Thumb,6126.68,6127.358,0.678
TT004,Session 7,Reset,Right Thumb,6306.888,6307.322,0.434
TT004,Session 7,Reset,Right Thumb,6322.272,6323.244,0.972
TT004,Session 7,Reset,Right Thumb,6339.186,6340.044,0.858
TT004,Session 7,Response,Left Thumb,6363.394,6364.98,1.586
TT004,Session 7,Reset,Right Thumb,6375.44,6376.304,0.864
TT004,Session 7,Reset,Right Thumb,6388.038,6388.718,0.68
TT004,Session 7,Reset,Right Thumb,6406.476,6407.194,0.718
TT004,Session 7,Response,Left Thumb,6519.984,6520.758,0.774
TT004,Session 7,Response,Left Thumb,6563.778,6564.488,0.71
TT004,Session 7,Response,Left Thumb,6609.976,6610.782,0.806
TT004,Session 7,Reset,Right Thumb,6620.23,6621.008,0.778
TT004,Session 7,Reset,Right Thumb,6632.776,6633.482,0.706
TT004,Session 7,Reset,Right Thumb,6648.744,6649.442,0.698
TT004,Session 7,Response,Left Thumb,6683.088,6683.806,0.718
TT004,Session 7,Response,Left Thumb,6719.78,6720.388,0.608
TT004,Session 7,Reset,Right Thumb,6734.254,6735.022,0.768
TT004,Session 7,Reset,Right Thumb,6749.694,6750.34,0.646
TT004,Session 7,Reset,Right Thumb,6914.316,6915.452,1.136
TT004,Session 7,Reset,Right Thumb,6947.026,6947.642,0.616
TT004,Session 7,Reset,Right Thumb,6957.136,6957.714,0.578
TT004,Session 7,Reset,Right Thumb,6974.758,6975.502,0.744
TT004,Session 7,Response,Left Thumb,7138.312,7138.976,0.664
TT004,Session 7,Response,Left Thumb,7166.976,7167.534,0.558
TT004,Session 7,Response,Left Thumb,7196.612,7197.186,0.574
TT004,Session 7,Reset,Right Thumb,7219.152,7219.788,0.636
TT004,Session 7,Reset,Right Thumb,7230.726,7231.31,0.584
TT004,Session 7,Reset,Right Thumb,7254.34,7255.036,0.696
TT004,Session 7,Reset,Right Thumb,7273.848,7274.436,0.588
TT004,Session 7,Reset,Right Thumb,7282.842,7283.52,0.678
TT004,Session 7,Reset,Right Thumb,7291.626,7292.238,0.612
TT004,Session 7,Response,Left Thumb,7415.956,7416.688,0.732
TT004,Session 7,Response,Left Thumb,7454.628,7455.302,0.674
TT004,Session 7,Response,Left Thumb,7489.684,7490.3,0.616
TT004,Session 7,Response,Left Thumb,7511.164,7511.64,0.476
TT004,Session 7,Reset,Right Thumb,7522.714,7523.372,0.658
TT004,Session 7,Reset,Right Thumb,7533.492,7534.084,0.592
TT004,Session 7,Reset,Right Thumb,7565.882,7566.482,0.6
TT004,Session 7,Reset,Right Thumb,7578.956,7579.556,0.6
TT004,Session 7,Reset,Right Thumb,7596.606,7597.206,0.6
TT004,Session 7,Reset,Right Thumb,7610.926,7611.69,0.764
TT004,Session 7,Response,Left Thumb,7637.338,7638.054,0.716
TT004,Session 7,Reset,Right Thumb,7668.834,7669.534,0.7
TT004,Session 7,Reset,Right Thumb,7682.576,7683.124,0.548
TT004,Session 7,Response,Left Thumb,7720.062,7720.742,0.68
TT004,Session 7,Reset,Right Thumb,7729.238,7729.85,0.612
TT004,Session 7,Reset,Right Thumb,7737.466,7738.094,0.628
TT004,Session 7,Reset,Right Thumb,7745.818,7746.452,0.634
TT004,Session 7,Reset,Right Thumb,7755.748,7756.5,0.752
TT004,Session 7,Reset,Right Thumb,7763.98,7764.636,0.656
TT004,Session 7,Reset,Right Thumb,7778.528,7779.204,0.676
TT004,Session 7,Reset,Right Thumb,7789.818,7790.584,0.766
TT004,Session 7,Reset,Right Thumb,7800.23,7800.986,0.756
TT004,Session 7,Response,Left Thumb,7908.228,7908.978,0.75
TT004,Session 7,Reset,Right Thumb,7931.902,7932.626,0.724
TT004,Session 7,Reset,Right Thumb,7946.702,7947.374,0.672
TT004,Session 7,Reset,Right Thumb,7957.718,7958.464,0.746
TT004,Session 7,Reset,Right Thumb,7976.822,7977.508,0.686
TT004,Session 7,Reset,Right Thumb,7997.016,7997.71,0.694
TT004,Session 7,Reset,Right Thumb,8011.204,8011.804,0.6
TT004,Session 7,Reset,Right Thumb,8031.488,8032.242,0.754
TT004,Session 7,Reset,Right Thumb,8040.332,8040.54,0.208
TT004,Session 7,Reset,Right Thumb,8072.592,8073.442,0.85
TT004,Session 7,Reset,Right Thumb,8154.678,8154.998,0.32
TT004,Session 7,Reset,Right Thumb,8176.936,8177.936,1.0
TT004,Session 7,Reset,Right Thumb,8197.272,8197.984,0.712
TT004,Session 7,Reset,Right Thumb,8207.51,8208.218,0.708
TT004,Session 7,Response,Left Thumb,8235.284,8235.938,0.654
TT004,Session 7,Response,Left Thumb,8272.658,8273.336,0.678
TT004,Session 7,Reset,Right Thumb,8288.3,8288.954,0.654
TT004,Session 7,Reset,Right Thumb,8299.92,8300.51,0.59
TT004,Session 7,Reset,Right Thumb,8308.38,8309.04,0.66
TT004,Session 7,Reset,Right Thumb,8322.636,8322.81,0.174
TT004,Session 7,Reset,Right Thumb,8510.674,8511.28,0.606
TT004,Session 7,Reset,Right Thumb,8521.736,8523.346,1.61
TT004,Session 7,Reset,Right Thumb,8716.186,8716.852,0.666
TT004,Session 7,Response,Left Thumb,8906.66,8907.18,0.52
TT004,Session 7,Reset,Right Thumb,8909.118,8909.318,0.2
TT004,Session 7,Response,Left Thumb,8935.136,8935.838,0.702
TT004,Session 7,Response,Left Thumb,8961.906,8962.64,0.734
TT004,Session 7,Reset,Right Thumb,8972.744,8973.442,0.698
TT004,Session 7,Reset,Right Thumb,8986.32,8987.042,0.722
TT004,Session 7,Response,Left Thumb,9020.9,9021.524,0.624
TT004,Session 7,Response,Left Thumb,9049.282,9049.882,0.6
TT004,Session 7,Reset,Right Thumb,9058.958,9059.734,0.776
TT004,Session 7,Response,Left Thumb,9087.656,9088.262,0.606
TT004,Session 7,Reset,Right Thumb,9108.588,9109.316,0.728
TT004,Session 7,Response,Left Thumb,9140.404,9141.13,0.726
TT004,Session 7,Reset,Right Thumb,9171.294,9171.942,0.648
TT004,Session 7,Response,Left Thumb,9200.38,9201.042,0.662
TT004,Session 7,Reset,Right Thumb,9214.072,9214.812,0.74
TT004,Session 7,Response,Left Thumb,9242.316,9243.006,0.69
TT004,Session 7,Reset,Right Thumb,9257.436,9258.208,0.772
TT004,Session 7,Response,Left Thumb,9289.966,9290.638,0.672
TT004,Session 7,Response,Left Thumb,9323.466,9323.692,0.226
TT004,Session 7,Reset,Right Thumb,9332.624,9333.31,0.686
TT004,Session 7,Response,Left Thumb,9367.276,9367.9,0.624
TT004,Session 7,Reset,Right Thumb,9397.906,9398.668,0.762
TT004,Session 7,Reset,Right Thumb,9421.378,9422.174,0.796
TT004,Session 7,Response,Left Thumb,9452.496,9453.21,0.714
TT004,Session 7,Reset,Right Thumb,9470.008,9470.674,0.666
TT004,Session 7,Reset,Right Thumb,9483.458,9484.168,0.71
TT004,Session 7,Response,Left Thumb,9510.626,9511.242,0.616
TT004,Session 7,Reset,Right Thumb,9541.66,9542.404,0.744
TT004,Session 7,Response,Left Thumb,9573.332,9573.992,0.66
TT004,Session 9,Response,Left Thumb,10262.378,10262.946,0.568
TT004,Session 9,Response,Left Thumb,10289.81,10290.432,0.622
TT004,Session 9,Response,Left Thumb,10319.382,10320.068,0.686
TT004,Session 9,Response,Left Thumb,10350.324,10350.894,0.57
TT004,Session 9,Response,Left Thumb,10385.014,10385.674,0.66
TT004,Session 9,Response,Left Thumb,10418.546,10419.192,0.646
TT004,Session 9,Response,Left Thumb,10455.458,10456.1,0.642
TT004,Session 9,Response,Left Thumb,10487.574,10488.342,0.768
TT004,Session 9,Response,Left Thumb,10523.648,10524.288,0.64
TT004,Session 9,Response,Left Thumb,10556.05,10556.778,0.728
TT004,Session 9,Response,Left Thumb,10588.84,10589.574,0.734
TT004,Session 9,Response,Left Thumb,10624.936,10625.528,0.592
TT004,Session 9,Response,Left Thumb,10659.072,10659.798,0.726
TT004,Session 9,Response,Left Thumb,10692.312,10692.992,0.68
TT004,Session 9,Response,Left Thumb,10721.536,10722.248,0.712
TT004,Session 9,Response,Left Thumb,10758.83,10759.494,0.664
TT004,Session 9,Response,Left Thumb,10798.19,10799.054,0.864
TT004,Session 9,Response,Left Thumb,10833.79,10834.538,0.748
TT004,Session 9,Response,Left Thumb,10870.032,10870.686,0.654
TT004,Session 9,Response,Left Thumb,10908.588,10909.146,0.558
TT004,Session 9,Response,Left Thumb,10942.568,10943.182,0.614
TT004,Session 9,Response,Left Thumb,10978.82,10979.506,0.686
TT004,Session 9,Reset,Right Thumb,10983.1,10984.39,1.29
TT004,Session 9,Response,Left Thumb,11015.826,11016.474,0.648
TT004,Session 9,Response,Left Thumb,11049.402,11050.064,0.662
TT004,Session 9,Response,Left Thumb,11086.332,11087.054,0.722
TT004,Session 9,Response,Left Thumb,11132.806,11133.55,0.744
