subject,session,event,channel,onset_s,offset_s,duration_s
TT006,Session 4,Response,Right Thumb,2123.228,2123.786,0.558
TT006,Session 4,Response,Right Thumb,2154.772,2155.352,0.58
TT006,Session 4,Response,Right Thumb,2188.018,2188.522,0.504
TT006,Session 4,Response,Right Thumb,2221.158,2221.68,0.522
TT006,Session 4,Response,Right Thumb,2254.202,2254.738,0.536
TT006,Session 4,Response,Right Thumb,2286.984,2287.254,0.27
TT006,Session 4,Response,Right Thumb,2320.704,2321.23,0.526
TT006,Session 4,Response,Right Thumb,2354.97,2355.53,0.56
TT006,Session 4,Response,Right Thumb,2387.138,2387.6,0.462
TT006,Session 4,Response,Right Thumb,2421.176,2421.718,0.542
TT006,Session 4,Reset,Left Thumb,2462.994,2463.526,0.532
TT006,Session 4,Reset,Left Thumb,2493.556,2494.064,0.508
TT006,Session 4,Reset,Left Thumb,2538.492,2539.048,0.556
TT006,Session 4,Response,Right Thumb,2571.646,2572.204,0.558
TT006,Session 4,Reset,Left Thumb,2599.884,2600.406,0.522
TT006,Session 4,Reset,Left Thumb,2642.172,2642.404,0.232
TT006,Session 4,Reset,Left Thumb,2673.174,2673.754,0.58
TT006,Session 5,Response,Right Thumb,3040.732,3041.256,0.524
TT006,Session 5,Response,Right Thumb,3074.844,3075.364,0.52
TT006,Session 5,Response,Right Thumb,3109.0,3109.564,0.564
TT006,Session 5,Response,Right Thumb,3265.924,3266.49,0.566
TT006,Session 5,Response,Right Thumb,3299.086,3299.65,0.564
TT006,Session 5,Response,Right Thumb,3332.606,3333.106,0.5
TT006,Session 5,Response,Right Thumb,3366.068,3366.364,0.296
TT006,Session 5,Response,Right Thumb,3399.618,3400.202,0.584
TT006,Session 5,Response,Right Thumb,3584.52,3585.07,0.55
TT006,Session 5,Response,Right Thumb,3615.986,3616.61,0.624
TT006,Session 5,Reset,Left Thumb,3642.218,3642.816,0.598
TT006,Session 5,Response,Right Thumb,3674.82,3675.356,0.536
TT006,Session 5,Response,Right Thumb,3708.696,3708.964,0.268
TT006,Session 5,Reset,Left Thumb,3723.78,3724.336,0.556
TT006,Session 5,Response,Right Thumb,3757.464,3758.054,0.59
TT006,Session 5,Response,Right Thumb,3789.276,3789.808,0.532
TT006,Session 5,Response,Right Thumb,3819.632,3820.184,0.552
TT006,Session 5,Reset,Left Thumb,3854.812,3855.324,0.512
TT006,Session 5,Reset,Left Thumb,3871.222,3871.502,0.28
TT006,Session 5,Reset,Left Thumb,3967.616,3968.17,0.554
TT006,Session 5,Response,Right Thumb,3998.282,3998.858,0.576
TT006,Session 5,Response,Right Thumb,4029.624,4030.252,0.628
TT006,Session 5,Response,Right Thumb,4062.274,4062.846,0.572
TT006,Session 5,Reset,Left Thumb,4102.914,4103.188,0.274
TT006,Session 5,Response,Right Thumb,4138.14,4138.402,0.262
TT006,Session 5,Reset,Left Thumb,4156.512,4157.02,0.508
TT006,Session 5,Reset,Left Thumb,4358.694,4359.204,0.51
TT006,Session 5,Reset,Left Thumb,4397.234,4397.792,0.558
TT006,Session 5,Response,Right Thumb,4430.112,4430.772,0.66
TT006,Session 5,Reset,Left Thumb,4445.33,4445.782,0.452
TT006,Session 5,Reset,Left Thumb,4461.456,4461.924,0.468
TT006,Session 5,Response,Right Thumb,4594.39,4594.988,0.598
TT006,Session 5,Response,Right Thumb,4629.578,4630.104,0.526
TT006,Session 5,Response,Right Thumb,4662.708,4663.312,0.604
TT006,Session 5,Reset,Left Thumb,4675.936,4676.458,0.522
TT006,Session 5,Reset,Left Thumb,4709.594,4710.094,0.5
TT006,Session 5,Reset,Left Thumb,4727.082,4727.668,0.586
TT006,Session 5,Reset,Left Thumb,4739.526,4740.006,0.48
TT006,Session 5,Reset,Left Thumb,4755.254,4755.718,0.464
TT006,Session 5,Response,Right Thumb,4863.914,4864.504,0.59
TT006,Session 5,Response,Right Thumb,4894.76,4895.378,0.618
TT006,Session 5,Reset,Left Thumb,4908.686,4909.188,0.502
TT006,Session 5,Response,Right Thumb,4939.142,4939.686,0.544
TT006,Session 5,Reset,Left Thumb,4949.584,4950.132,0.548
TT006,Session 5,Response,Right Thumb,4981.608,4981.88,0.272
TT006,Session 5,Reset,Left Thumb,4995.922,4996.416,0.494
TT006,Session 5,Reset,Left Thumb,5019.252,5019.734,0.482
TT006,Session 5,Reset,Left Thumb,5031.626,5032.122,0.496
TT006,Session 5,Reset,Left Thumb,5053.08,5053.376,0.296
TT006,Session 5,Reset,Left Thumb,5068.874,5069.402,0.528
TT006,Session 5,Reset,Left Thumb,5094.666,5095.17,0.504
TT006,Session 5,Reset,Left Thumb,5118.206,5118.458,0.252
TT006,Session 5,Reset,Left Thumb,5135.424,5136.102,0.678
TT006,Session 5,Reset,Left Thumb,5144.194,5144.724,0.53
TT006,Session 5,Response,Right Thumb,5266.812,5267.444,0.632
TT006,Session 5,Response,Right Thumb,5284.01,5284.648,0.638
TT006,Session 5,Reset,Left Thumb,5314.998,5315.468,0.47
TT006,Session 5,Reset,Left Thumb,5332.068,5332.602,0.534
TT006,Session 5,Reset,Left Thumb,5342.592,5343.126,0.534
TT006,Session 5,Reset,Left Thumb,5357.522,5358.002,0.48
TT006,Session 5,Reset,Left Thumb,5372.016,5372.494,0.478
TT006,Session 5,Reset,Left Thumb,5402.608,5403.07,0.462
TT006,Session 5,Reset,Left Thumb,5417.924,5418.238,0.314
TT006,Session 5,Reset,Left Thumb,5434.122,5434.622,0.5
TT006,Session 5,Reset,Left Thumb,5456.524,5457.038,0.514
TT006,Session 5,Reset,Left Thumb,5466.008,5466.69,0.682
TT006,Session 5,Response,Right Thumb,5569.474,5570.134,0.66
TT006,Session 5,Response,Right Thumb,5601.952,5602.552,0.6
TT006,Session 5,Reset,Left Thumb,5616.808,5617.332,0.524
TT006,Session 5,Response,Right Thumb,5672.522,5673.084,0.562
TT006,Session 5,Response,Right Thumb,5703.866,5704.442,0.576
TT006,Session 5,Response,Right Thumb,5734.562,5735.14,0.578
TT006,Session 5,Reset,Left Thumb,5761.184,5761.7,0.516
TT006,Session 5,Reset,Left Thumb,5788.458,5788.99,0.532
TT006,Session 5,Reset,Left Thumb,5818.232,5818.726,0.494
TT006,Session 5,Response,Right Thumb,5849.98,5850.582,0.602
TT006,Session 5,Reset,Left Thumb,5860.248,5860.77,0.522
TT006,Session 5,Reset,Left Thumb,5874.806,5875.254,0.448
TT006,Session 5,Response,Right Thumb,5907.742,5908.056,0.314
TT006,Session 5,Response,Right Thumb,5936.814,5937.356,0.542
TT006,Session 5,Response,Right Thumb,5967.958,5968.526,0.568
TT006,Session 5,Response,Right Thumb,6000.214,6000.852,0.638
TT006,Session 5,Response,Right Thumb,6033.526,6034.1,0.574
TT006,Session 5,Response,Right Thumb,6065.57,6066.172,0.602
TT006,Session 5,Reset,Left Thumb,6078.62,6079.198,0.578
TT006,Session 5,Response,Right Thumb,6111.358,6111.962,0.604
TT006,Session 5,Reset,Left Thumb,6144.974,6145.56,0.586
TT006,Session 5,Reset,Left Thumb,6163.54,6164.092,0.552
TT006,Session 5,Reset,Left Thumb,6193.278,6193.842,0.564
TT006,Session 5,Reset,Left Thumb,6200.416,6201.004,0.588
TT006,Session 5,Reset,Left Thumb,6220.64,6221.228,0.588
TT006,Session 5,Reset,Left Thumb,6237.36,6237.722,0.362
TT006,Session 5,Reset,Left Thumb,6270.792,6271.456,0.664
TT006,Session 5,Reset,Left Thumb,6451.382,6451.932,0.55
TT006,Session 5,Reset,Left Thumb,6470.412,6470.958,0.546
TT006,Session 5,Reset,Left Thumb,6486.638,6487.214,0.576
TT006,Session 5,Response,Right Thumb,6601.506,6602.152,0.646
TT006,Session 5,Response,Right Thumb,6631.294,6631.862,0.568
TT006,Session 5,Response,Right Thumb,6662.238,6662.786,0.548
TT006,Session 5,Reset,Left Thumb,6676.684,6677.226,0.542
TT006,Session 5,Response,Right Thumb,6709.314,6709.918,0.604
TT006,Session 5,Response,Right Thumb,6741.338,6742.026,0.688
TT006,Session 5,Response,Right Thumb,6775.686,6776.322,0.636
TT006,Session 5,Response,Right Thumb,6809.212,6809.852,0.64
TT006,Session 5,Reset,Left Thumb,6820.132,6820.704,0.572
TT006,Session 5,Reset,Left Thumb,6832.336,6832.858,0.522
TT006,Session 5,Reset,Left Thumb,6851.592,6852.164,0.572
TT006,Session 5,Reset,Left Thumb,6866.498,6867.19,0.692
TT006,Session 5,Response,Right Thumb,6897.534,6898.104,0.57
TT006,Session 5,Response,Right Thumb,6927.784,6928.386,0.602
TT006,Session 5,Response,Right Thumb,6958.368,6958.994,0.626
TT006,Session 5,Response,Right Thumb,6990.342,6990.968,0.626
TT006,Session 5,Response,Right Thumb,7023.436,7024.064,0.628
TT006,Session 5,Reset,Left Thumb,7073.38,7073.91,0.53
TT006,Session 5,Reset,Left Thumb,7090.23,7090.89,0.66
TT006,Session 5,Reset,Left Thumb,7121.478,7122.052,0.574
TT006,Session 5,Reset,Left Thumb,7161.62,7161.928,0.308
TT006,Session 5,Response,Right Thumb,7288.176,7288.832,0.656
TT006,Session 5,Reset,Left Thumb,7303.21,7303.926,0.716
TT006,Session 5,Response,Right Thumb,7335.062,7335.688,0.626
TT006,Session 5,Response,Right Thumb,7369.728,7370.312,0.584
TT006,Session 5,Reset,Left Thumb,7390.568,7391.238,0.67
TT006,Session 5,Response,Right Thumb,7423.51,7424.23,0.72
TT006,Session 5,Reset,Left Thumb,7446.948,7447.602,0.654
TT006,Session 5,Response,Right Thumb,7480.268,7480.814,0.546
TT006,Session 5,Response,Right Thumb,7514.17,7514.742,0.572
TT006,Session 5,Response,Right Thumb,7548.734,7549.34,0.606
TT006,Session 5,Response,Right Thumb,7583.65,7584.254,0.604
TT006,Session 5,Response,Right Thumb,7615.348,7616.002,0.654
TT006,Session 5,Response,Right Thumb,7645.82,7646.422,0.602
TT006,Session 5,Response,Right Thumb,7678.224,7678.764,0.54
TT006,Session 5,Response,Right Thumb,7709.154,7709.708,0.554
TT006,Session 5,Response,Right Thumb,7817.248,7817.81,0.562
TT006,Session 5,Response,Right Thumb,7848.174,7848.702,0.528
TT006,Session 5,Response,Right Thumb,7878.076,7878.66,0.584
TT006,Session 5,Response,Right Thumb,7907.748,7908.33,0.582
TT006,Session 5,Response,Right Thumb,7927.996,7928.194,0.198
TT006,Session 5,Reset,Left Thumb,7928.642,7929.32,0.678
TT006,Session 5,Reset,Left Thumb,7957.932,7958.564,0.632
TT006,Session 5,Response,Right Thumb,8076.762,8077.456,0.694
TT006,Session 5,Response,Right Thumb,8107.066,8107.642,0.576
TT006,Session 5,Reset,Left Thumb,8147.354,8147.956,0.602
TT006,Session 5,Reset,Left Thumb,8175.026,8175.61,0.584
TT006,Session 5,Response,Right Thumb,8205.49,8206.086,0.596
TT006,Session 5,Response,Right Thumb,8238.338,8238.922,0.584
TT006,Session 5,Reset,Left Thumb,8259.766,8260.332,0.566
TT006,Session 5,Response,Right Thumb,8288.316,8288.934,0.618
TT006,Session 5,Response,Right Thumb,8318.208,8318.83,0.622
TT006,Session 5,Response,Right Thumb,8347.854,8348.466,0.612
TT006,Session 5,Response,Right Thumb,8377.518,8378.134,0.616
TT006,Session 5,Response,Right Thumb,8407.106,8407.37,0.264
TT006,Session 7,Response,Right Thumb,8946.32,8946.968,0.648
TT006,Session 7,Response,Right Thumb,8975.174,8975.778,0.604
TT006,Session 7,Response,Right Thumb,9003.134,9003.774,0.64
TT006,Session 7,Response,Right Thumb,9029.842,9030.396,0.554
TT006,Session 7,Response,Right Thumb,9055.842,9056.412,0.57
TT006,Session 7,Response,Right Thumb,9083.332,9083.908,0.576
TT006,Session 7,Response,Right Thumb,9110.046,9110.668,0.622
TT006,Session 7,Response,Right Thumb,9137.342,9137.944,0.602
TT006,Session 7,Reset,Left Thumb,9158.01,9158.632,0.622
TT006,Session 7,Response,Right Thumb,9183.804,9184.358,0.554
TT006,Session 7,Response,Right Thumb,9211.098,9211.662,0.564
TT006,Session 7,Response,Right Thumb,9238.77,9239.42,0.65
TT006,Session 7,Response,Right Thumb,9268.7,9269.354,0.654
TT006,Session 7,Response,Right Thumb,9297.524,9298.18,0.656
TT006,Session 7,Response,Right Thumb,9325.468,9326.12,0.652
TT006,Session 7,Response,Right Thumb,9355.058,9355.656,0.598
TT006,Session 7,Response,Right Thumb,9383.512,9384.154,0.642
TT006,Session 7,Response,Right Thumb,9413.206,9413.816,0.61
TT006,Session 7,Response,Right Thumb,9445.192,9445.874,0.682
TT006,Session 7,Response,Right Thumb,9476.956,9477.616,0.66
TT006,Session 7,Response,Right Thumb,9507.358,9507.992,0.634
TT006,Session 7,Response,Right Thumb,9539.158,9539.766,0.608
TT006,Session 7,Response,Right Thumb,9570.24,9570.882,0.642
TT006,Session 7,Response,Right Thumb,9601.088,9601.746,0.658
TT006,Session 7,Response,Right Thumb,9633.356,9633.952,0.596
TT006,Session 7,Response,Right Thumb,9665.76,9666.358,0.598
TT006,Session 7,Response,Right Thumb,9696.104,9696.668,0.564
TT006,Session 7,Response,Right Thumb,9725.212,9725.802,0.59
TT006,Session 7,Response,Right Thumb,9754.352,9754.92,0.568
TT006,Session 7,Response,Right Thumb,9782.864,9783.402,0.538
TT006,Session 7,Response,Right Thumb,9813.392,9813.936,0.544
TT006,Session 7,Reset,Left Thumb,9903.006,9903.566,0.56
